ID;roomID;roomNo;Description;areClosed;Area (m2);Vertex_Indices;World_Coords_XY
533;100;;;0;4,01;[58, 906, 905, 56];[(38.127, 8.791), (38.13, 3.047), (38.829, 3.047), (38.823, 8.791)]
534;100;;;0;2,62;[66, 902, 904, 64];[(29.51, 1.306), (38.13, 1.331), (38.13, 1.613), (29.51, 1.632)]
535;100;;;0;2,87;[70, 896, 898, 68];[(29.51, -1.109), (38.13, -1.109), (38.13, -0.77), (29.51, -0.783)]
536;100;;;0;4,29;[74, 888, 890, 72];[(29.51, -7.659), (38.13, -7.65), (38.13, -7.176), (29.51, -7.137)]
537;100;;;0;6,97;[78, 829, 1027, 876, 878, 76];[(29.51, -14.121), (31.029, -14.129), (35.87, -14.155), (38.186, -14.167), (38.05, -13.331), (29.51, -13.338)]
538;1;;;0;1,63;[870, 871, 908, 907];[(39.485, -17.488), (39.485, -18.19), (41.806, -18.19), (41.806, -17.488)]
539;100;;;0;0,30;[907, 908, 910, 909];[(41.806, -17.488), (41.806, -18.19), (42.229, -18.19), (42.229, -17.488)]
540;100;;;0;0,35;[909, 910, 912, 911];[(42.229, -17.488), (42.229, -18.19), (42.729, -18.19), (42.729, -17.488)]
541;100;;;0;0,14;[911, 912, 914, 915, 913];[(42.729, -17.488), (42.729, -18.19), (42.93, -18.19), (42.93, -17.909), (42.93, -17.488)]
542;100;;;0;0,45;[913, 915, 917, 916];[(42.93, -17.488), (42.93, -17.909), (43.988, -17.909), (43.988, -17.488)]
543;100;;;0;0,00;[916, 917, 919, 918];[(43.988, -17.488), (43.988, -17.909), (43.988, -17.909), (43.988, -17.488)]
544;100;;;0;0,20;[933, 924, 934, 935];[(45.7, -20.656), (45.497, -20.656), (45.497, -21.658), (45.7, -21.658)]
545;100;;;0;0,25;[931, 932, 925, 926];[(45.7, -18.215), (45.497, -18.215), (45.497, -19.423), (45.7, -19.423)]
546;100;;;0;0,31;[34, 920, 921, 923, 32];[(51.639, -17.472), (51.219, -17.488), (51.219, -17.909), (51.219, -18.215), (51.639, -18.234)]
547;1;;;0;0,25;[926, 925, 924, 933];[(45.7, -19.423), (45.497, -19.423), (45.497, -20.656), (45.7, -20.656)]
548;100;;;0;0,05;[935, 934, 936, 937];[(45.7, -21.658), (45.497, -21.658), (45.497, -21.919), (45.7, -21.919)]
549;100;;;0;0,06;[928, 932, 931, 927];[(45.497, -17.909), (45.497, -18.215), (45.7, -18.215), (45.7, -17.909)]
550;100;;;0;0,09;[927, 930, 929, 928];[(45.7, -17.909), (45.7, -17.488), (45.497, -17.488), (45.497, -17.909)]
551;100;;;0;1,69;[921, 927, 931, 923];[(51.219, -17.909), (45.7, -17.909), (45.7, -18.215), (51.219, -18.215)]
552;100;;;0;0,64;[918, 919, 928, 929];[(43.988, -17.488), (43.988, -17.909), (45.497, -17.909), (45.497, -17.488)]
553;100;;;0;2,32;[930, 927, 921, 920];[(45.7, -17.488), (45.7, -17.909), (51.219, -17.909), (51.219, -17.488)]
554;100;;;0;0,46;[928, 919, 922, 932];[(45.497, -17.909), (43.988, -17.909), (43.988, -18.215), (45.497, -18.215)]
555;100;;;0;0,16;[936, 934, 938, 939];[(45.497, -21.919), (45.497, -21.658), (44.901, -21.658), (44.901, -21.919)]
556;1;;;0;0,32;[939, 938, 940, 941];[(44.901, -21.919), (44.901, -21.658), (43.675, -21.658), (43.675, -21.919)]
557;100;;;0;0,23;[861, 941, 940, 860];[(42.801, -21.929), (43.675, -21.919), (43.675, -21.658), (42.801, -21.653)]
558;100;;;0;1,67;[30, 935, 937, 28];[(51.639, -21.65), (45.7, -21.658), (45.7, -21.919), (51.639, -21.952)]
559;100;;;0;0,04;[911, 913, 944, 943];[(42.729, -17.488), (42.93, -17.488), (42.93, -17.268), (42.729, -17.268)]
560;100;;;0;0,11;[909, 911, 943, 942];[(42.229, -17.488), (42.729, -17.488), (42.729, -17.268), (42.229, -17.268)]
561;100;;;0;0,20;[943, 944, 946, 945];[(42.729, -17.268), (42.93, -17.268), (42.93, -16.25), (42.729, -16.25)]
562;1;;;0;0,29;[945, 946, 948, 947];[(42.729, -16.25), (42.93, -16.25), (42.93, -14.812), (42.729, -14.812)]
563;100;;;0;0,14;[947, 948, 950, 949];[(42.729, -14.812), (42.93, -14.812), (42.93, -14.12), (42.729, -14.12)]
564;100;;;0;0,17;[949, 950, 952, 951];[(42.729, -14.12), (42.93, -14.12), (42.93, -13.291), (42.729, -13.291)]
565;100;;;0;0,33;[949, 951, 954, 953];[(42.729, -14.12), (42.729, -13.291), (42.332, -13.291), (42.332, -14.12)]
566;100;;;0;1,05;[954, 951, 955, 957];[(42.332, -13.291), (42.729, -13.291), (42.729, -10.638), (42.332, -10.638)]
567;100;;;0;0,53;[951, 952, 956, 955];[(42.729, -13.291), (42.93, -13.291), (42.93, -10.638), (42.729, -10.638)]
568;100;;;0;0,30;[957, 955, 958, 960];[(42.332, -10.638), (42.729, -10.638), (42.729, -9.888), (42.332, -9.888)]
569;100;;;0;0,15;[955, 956, 959, 958];[(42.729, -10.638), (42.93, -10.638), (42.93, -9.888), (42.729, -9.888)]
570;100;;;0;0,10;[957, 960, 962, 961];[(42.332, -10.638), (42.332, -9.888), (42.2, -9.888), (42.2, -10.638)]
571;100;;;0;0,07;[953, 954, 964, 963];[(42.332, -14.12), (42.332, -13.291), (42.251, -13.291), (42.251, -14.12)]
572;100;;;0;0,11;[960, 958, 965, 967];[(42.332, -9.888), (42.729, -9.888), (42.548, -9.523), (42.332, -9.523)]
573;100;;;0;0,11;[958, 959, 966, 965];[(42.729, -9.888), (42.93, -9.888), (42.93, -9.523), (42.548, -9.523)]
574;100;;;0;0,26;[967, 965, 968, 969];[(42.332, -9.523), (42.548, -9.523), (42.548, -8.343), (42.332, -8.343)]
575;1;;;0;0,85;[971, 973, 976, 975];[(42.332, -7.876), (42.942, -7.876), (42.942, -6.477), (42.332, -6.477)]
576;100;;;0;0,15;[978, 977, 979, 980];[(42.332, -5.574), (43.036, -5.574), (43.036, -5.362), (42.332, -5.362)]
577;100;;;0;0,26;[975, 976, 970, 974];[(42.332, -6.477), (42.942, -6.477), (42.942, -6.055), (42.332, -6.055)]
578;100;;;0;0,32;[974, 970, 977, 978];[(42.332, -6.055), (42.942, -6.055), (43.036, -5.574), (42.332, -5.574)]
579;100;;;0;0,28;[968, 972, 973, 971, 969];[(42.548, -8.343), (42.942, -8.343), (42.942, -7.876), (42.332, -7.876), (42.332, -8.343)]
580;1;;;0;0,98;[980, 979, 981, 982];[(42.332, -5.362), (43.036, -5.362), (43.036, -3.978), (42.332, -3.978)]
581;100;;;0;0,35;[982, 981, 983, 984];[(42.332, -3.978), (43.036, -3.978), (43.036, -3.475), (42.332, -3.475)]
582;100;;;0;0,22;[984, 983, 985, 986];[(42.332, -3.475), (43.036, -3.475), (43.036, -3.169), (42.332, -3.169)]
583;100;;;0;0,26;[986, 985, 987, 988];[(42.332, -3.169), (43.036, -3.169), (43.036, -2.805), (42.332, -2.805)]
584;100;;;0;0,11;[988, 987, 989, 990];[(42.332, -2.805), (43.036, -2.805), (43.036, -2.644), (42.332, -2.644)]
585;100;;;0;0,02;[988, 990, 994, 993];[(42.332, -2.805), (42.332, -2.644), (42.222, -2.644), (42.222, -2.805)]
586;100;;;0;0,04;[986, 988, 993, 992];[(42.332, -3.169), (42.332, -2.805), (42.222, -2.805), (42.222, -3.169)]
587;100;;;0;0,03;[984, 986, 992, 991];[(42.332, -3.475), (42.332, -3.169), (42.222, -3.169), (42.222, -3.475)]
588;100;;;0;3,08;[990, 989, 995, 996];[(42.332, -2.644), (43.036, -2.644), (43.036, 1.728), (42.332, 1.728)]
589;1;;;0;1,00;[996, 995, 997, 998];[(42.332, 1.728), (43.036, 1.728), (43.036, 3.149), (42.332, 3.149)]
590;100;;;0;0,19;[998, 997, 999, 1000];[(42.332, 3.149), (43.036, 3.149), (43.036, 3.419), (42.332, 3.419)]
591;100;;;0;0,26;[1000, 999, 1001, 1002];[(42.332, 3.419), (43.036, 3.419), (43.036, 3.79), (42.332, 3.79)]
592;100;;;0;0,08;[1002, 1001, 1003, 1004];[(42.332, 3.79), (43.036, 3.79), (43.036, 3.899), (42.332, 3.899)]
593;1;;;0;0,99;[1004, 1003, 1005, 1006];[(42.332, 3.899), (43.036, 3.899), (43.036, 5.306), (42.332, 5.306)]
594;100;;;0;2,40;[54, 1006, 1005, 52];[(42.37, 8.791), (42.332, 5.306), (43.036, 5.306), (43.044, 8.791)]
595;100;;;0;3,28;[46, 1001, 999, 44];[(51.639, 3.808), (43.036, 3.79), (43.036, 3.419), (51.639, 3.416)]
596;100;;;0;3,16;[42, 987, 985, 40];[(51.639, -2.807), (43.036, -2.805), (43.036, -3.169), (51.639, -3.176)]
597;100;;;0;4,24;[38, 977, 970, 36];[(51.639, -5.57), (43.036, -5.574), (42.942, -6.055), (51.639, -6.07)]
598;100;;;0;0,10;[952, 950, 1007, 1008];[(42.93, -13.291), (42.93, -14.12), (43.052, -14.12), (43.052, -13.291)]
599;100;;;0;0,08;[959, 956, 1009, 1010];[(42.93, -9.888), (42.93, -10.638), (43.035, -10.638), (43.035, -9.888)]
600;100;;;0;0,20;[912, 910, 1011, 1013, 1012];[(42.729, -18.19), (42.229, -18.19), (42.229, -18.599), (42.419, -18.599), (42.729, -18.599)]
601;1;;;0;0,37;[855, 1013, 1011, 853];[(42.421, -20.484), (42.419, -18.599), (42.229, -18.599), (42.22, -20.484)]
602;1;;;0;65,88;[85, 88, 631, 629, 627, 831, 833, 835, 837, 839, 841, 843, 845, 847, 849, 851, 853, 1011, 910, 908, 871, 869, 867, 84];[(28.596, -18.19), (13.539, -18.19), (13.503, -18.622), (13.503, -20.135), (13.503, -20.484), (15.64, -20.484), (17.016, -20.484), (21.395, -20.484), (21.611, -20.484), (23.019, -20.484), (25.268, -20.484), (26.624, -20.484), (35.144, -20.484), (35.405, -20.484), (39.382, -20.484), (40.737, -20.484), (42.22, -20.484), (42.229, -18.599), (42.229, -18.19), (41.806, -18.19), (39.485, -18.19), (38.829, -18.19), (38.186, -18.19), (29.51, -18.19)]
603;8;332;аудитория;0;71,54;[13, 834, 832, 830, 626, 618, 619, 11];[(21.403, -29.975), (21.395, -20.864), (17.016, -20.864), (15.64, -20.864), (13.503, -20.864), (13.548, -22.721), (13.548, -23.113), (13.561, -29.975)]
604;8;334;аудитория;0;123,40;[17, 844, 842, 840, 838, 836, 15];[(35.154, -29.975), (35.144, -20.864), (26.624, -20.864), (25.268, -20.864), (23.019, -20.864), (21.611, -20.864), (21.6, -29.975)]
605;18;335;;0;61,24;[21, 864, 862, 859, 858, 852, 850, 848, 846, 19];[(42.21, -29.975), (42.22, -23.724), (42.22, -22.473), (42.22, -21.929), (42.22, -21.653), (42.22, -20.961), (40.737, -20.961), (39.382, -20.961), (35.405, -20.961), (35.441, -29.975)]
606;17;336;;0;71,15;[25, 28, 937, 936, 939, 941, 861, 863, 865, 23];[(51.639, -29.975), (51.639, -21.952), (45.7, -21.919), (45.497, -21.919), (44.901, -21.919), (43.675, -21.919), (42.801, -21.929), (42.801, -22.473), (42.801, -23.724), (42.784, -29.975)]
607;1;;;0;10,35;[856, 860, 940, 938, 934, 924, 925, 932, 922, 919, 917, 915, 914, 912, 1012, 1013, 855, 857];[(42.801, -20.961), (42.801, -21.653), (43.675, -21.658), (44.901, -21.658), (45.497, -21.658), (45.497, -20.656), (45.497, -19.423), (45.497, -18.215), (43.988, -18.215), (43.988, -17.909), (43.988, -17.909), (42.93, -17.909), (42.93, -18.19), (42.729, -18.19), (42.729, -18.599), (42.419, -18.599), (42.421, -20.484), (42.801, -20.484)]
608;14;337;;0;20,42;[32, 923, 931, 926, 933, 935, 30];[(51.639, -18.234), (51.219, -18.215), (45.7, -18.215), (45.7, -19.423), (45.7, -20.656), (45.7, -21.658), (51.639, -21.65)]
609;8;338;аудитория;0;99,75;[36, 970, 976, 973, 972, 968, 965, 966, 959, 1010, 1009, 956, 952, 1008, 1007, 950, 948, 946, 944, 913, 916, 918, 929, 930, 920, 34];[(51.639, -6.07), (42.942, -6.055), (42.942, -6.477), (42.942, -7.876), (42.942, -8.343), (42.548, -8.343), (42.548, -9.523), (42.93, -9.523), (42.93, -9.888), (43.035, -9.888), (43.035, -10.638), (42.93, -10.638), (42.93, -13.291), (43.052, -13.291), (43.052, -14.12), (42.93, -14.12), (42.93, -14.812), (42.93, -16.25), (42.93, -17.268), (42.93, -17.488), (43.988, -17.488), (43.988, -17.488), (45.497, -17.488), (45.7, -17.488), (51.219, -17.488), (51.639, -17.472)]
610;14;340;;0;20,64;[40, 985, 983, 981, 979, 977, 38];[(51.639, -3.176), (43.036, -3.169), (43.036, -3.475), (43.036, -3.978), (43.036, -5.362), (43.036, -5.574), (51.639, -5.57)]
611;14;341;;0;53,54;[44, 999, 997, 995, 989, 987, 42];[(51.639, 3.416), (43.036, 3.419), (43.036, 3.149), (43.036, 1.728), (43.036, -2.644), (43.036, -2.805), (51.639, -2.807)]
612;14;342;;0;42,93;[48, 52, 1005, 1003, 1001, 46];[(51.639, 8.791), (43.044, 8.791), (43.036, 5.306), (43.036, 3.899), (43.036, 3.79), (51.639, 3.808)]
613;17;301;;0;61,78;[60, 64, 904, 906, 58];[(29.51, 8.791), (29.51, 1.632), (38.13, 1.613), (38.13, 3.047), (38.127, 8.791)]
614;17;302;;0;18,06;[68, 898, 900, 902, 66];[(29.51, -0.783), (38.13, -0.77), (38.13, 0.687), (38.13, 1.331), (29.51, 1.306)]
615;17;303;;0;52,13;[72, 890, 892, 894, 896, 70];[(29.51, -7.137), (38.13, -7.176), (38.13, -6.871), (38.13, -5.595), (38.13, -1.109), (29.51, -1.109)]
616;17;304;;0;48,68;[76, 878, 880, 882, 884, 886, 888, 74];[(29.51, -13.338), (38.05, -13.331), (38.05, -9.785), (38.13, -9.785), (38.13, -9.062), (38.13, -7.763), (38.13, -7.65), (29.51, -7.659)]
617;1;;;0;5,35;[80, 82, 828, 829, 78];[(29.51, -17.298), (29.51, -17.646), (31.029, -17.646), (31.029, -14.129), (29.51, -14.121)]
618;1;;;0;93,09;[56, 905, 903, 901, 899, 897, 895, 893, 891, 889, 887, 885, 883, 881, 879, 877, 875, 873, 868, 870, 907, 909, 942, 943, 945, 947, 949, 953, 963, 964, 954, 957, 961, 962, 960, 967, 969, 971, 975, 974, 978, 980, 982, 984, 991, 992, 993, 994, 990, 996, 998, 1000, 1002, 1004, 1006, 54];[(38.823, 8.791), (38.829, 3.047), (38.829, 1.613), (38.829, 1.331), (38.829, 0.687), (38.829, -0.77), (38.829, -1.109), (38.829, -5.595), (38.829, -6.871), (38.829, -7.176), (38.829, -7.65), (38.829, -7.763), (38.829, -9.062), (38.829, -9.785), (38.829, -13.331), (38.829, -14.167), (38.829, -14.969), (38.829, -16.98), (38.829, -17.488), (39.485, -17.488), (41.806, -17.488), (42.229, -17.488), (42.229, -17.268), (42.729, -17.268), (42.729, -16.25), (42.729, -14.812), (42.729, -14.12), (42.332, -14.12), (42.251, -14.12), (42.251, -13.291), (42.332, -13.291), (42.332, -10.638), (42.2, -10.638), (42.2, -9.888), (42.332, -9.888), (42.332, -9.523), (42.332, -8.343), (42.332, -7.876), (42.332, -6.477), (42.332, -6.055), (42.332, -5.574), (42.332, -5.362), (42.332, -3.978), (42.332, -3.475), (42.222, -3.475), (42.222, -3.169), (42.222, -2.805), (42.222, -2.644), (42.332, -2.644), (42.332, 1.728), (42.332, 3.149), (42.332, 3.419), (42.332, 3.79), (42.332, 3.899), (42.332, 5.306), (42.37, 8.791)]
619;1;;;0;0,48;[1014, 1017, 1016, 1015];[(6.719, -21.256), (6.719, -21.015), (4.717, -21.015), (4.717, -21.256)]
620;1;;;0;21,82;[233, 606, 604, 602, 600, 598, 596, 592, 590, 588, 583, 1014, 1015, 581, 580, 574, 239, 237, 235];[(-5.825, -22.711), (-0.903, -22.721), (0.441, -22.721), (3.253, -22.721), (3.777, -22.721), (4.795, -22.721), (6.096, -22.721), (7.597, -22.721), (7.597, -22.109), (7.597, -21.256), (7.38, -21.256), (6.719, -21.256), (4.717, -21.256), (4.057, -21.256), (3.226, -21.256), (3.226, -21.015), (-5.825, -21.015), (-5.825, -21.216), (-5.825, -22.527)]
621;100;;;0;0,16;[576, 581, 1015, 1016];[(4.057, -21.015), (4.057, -21.256), (4.717, -21.256), (4.717, -21.015)]
622;100;;;0;0,16;[1017, 1014, 583, 582];[(6.719, -21.015), (6.719, -21.256), (7.38, -21.256), (7.38, -21.015)]
623;1;;;0;0,37;[1020, 1019, 1018, 1021];[(4.67, -11.758), (4.67, -11.932), (6.852, -11.929), (6.852, -11.765)]
624;1;;;0;68,19;[578, 579, 577, 576, 1016, 1017, 582, 586, 587, 622, 623, 625, 628, 630, 89, 633, 635, 636, 638, 640, 642, 644, 646, 653, 1018, 1019, 734, 733, 732, 726, 827, 826, 575];[(3.226, -20.037), (4.057, -20.037), (4.057, -20.324), (4.057, -21.015), (4.717, -21.015), (6.719, -21.015), (7.38, -21.015), (7.38, -20.293), (8.159, -20.293), (10.224, -20.319), (10.647, -20.319), (12.792, -20.319), (12.792, -20.135), (12.792, -18.622), (12.771, -18.19), (8.226, -18.19), (7.785, -18.19), (7.785, -17.91), (7.785, -16.802), (7.785, -15.542), (7.785, -13.389), (7.785, -13.225), (7.785, -11.928), (7.621, -11.928), (6.852, -11.929), (4.67, -11.932), (3.901, -11.933), (3.749, -11.933), (3.335, -11.933), (3.335, -11.755), (1.214, -11.755), (1.214, -20.324), (3.226, -20.324)]
625;100;;;0;0,14;[1020, 730, 734, 1019];[(4.67, -11.758), (3.901, -11.755), (3.901, -11.933), (4.67, -11.932)]
626;100;;;0;0,12;[822, 1021, 1018, 653];[(7.621, -11.768), (6.852, -11.765), (6.852, -11.929), (7.621, -11.928)]
627;1;;;0;171,15;[143, 518, 516, 514, 513, 520, 522, 524, 526, 573, 572, 790, 788, 786, 784, 782, 780, 778, 776, 774, 772, 770, 768, 766, 764, 762, 760, 758, 754, 755, 749, 748, 745, 743, 741, 739, 736, 737, 731, 730, 1020, 1021, 822, 654, 655, 656, 652, 662, 664, 666, 668, 670, 673, 674, 677, 678, 680, 682, 684, 686, 688, 690, 692, 694, 696, 698, 700, 702, 704, 706, 708, 710, 712, 714, 716, 718, 720, 141];[(3.959, 35.979), (3.964, 29.755), (3.964, 28.576), (3.964, 27.561), (3.964, 26.8), (3.964, 26.503), (3.964, 23.964), (3.964, 23.819), (3.964, 23.13), (3.969, 14.501), (3.969, 13.703), (3.967, 11.935), (3.967, 10.692), (3.967, 10.05), (3.967, 7.796), (3.967, 7.179), (3.967, 5.87), (3.967, 5.718), (3.967, 5.605), (3.967, 4.371), (3.967, 4.081), (3.967, 3.918), (3.967, 2.382), (3.967, 2.042), (3.967, 1.699), (3.967, 0.918), (3.967, -0.53), (3.967, -1.021), (3.967, -1.575), (3.967, -2.368), (3.967, -3.59), (3.967, -4.118), (3.749, -4.118), (3.749, -4.3), (3.749, -7.322), (3.749, -8.641), (3.749, -11.155), (3.901, -11.155), (3.901, -11.302), (3.901, -11.755), (4.67, -11.758), (6.852, -11.765), (7.621, -11.768), (7.621, -11.475), (7.621, -11.311), (7.621, -11.148), (7.785, -11.148), (7.785, -8.982), (7.785, -8.554), (7.785, -6.955), (7.785, -5.809), (7.785, -4.222), (7.47, -4.222), (7.47, -3.618), (7.47, 2.603), (7.47, 3.774), (7.47, 4.202), (7.47, 4.92), (7.47, 5.121), (7.47, 6.305), (7.47, 10.699), (7.47, 11.064), (7.47, 12.273), (7.47, 13.683), (7.47, 14.414), (7.47, 15.497), (7.47, 20.722), (7.47, 21.893), (7.47, 23.681), (7.47, 24.714), (7.47, 28.416), (7.47, 29.6), (7.47, 29.688), (7.47, 30.053), (7.47, 32.647), (7.47, 33.818), (7.47, 34.674), (7.472, 35.979)]
628;8;;;0;0,15;[1024, 1023, 1022, 1025];[(8.908, -13.224), (8.908, -13.392), (9.764, -13.395), (9.764, -13.223)]
629;8;305;;0;20,51;[91, 1022, 1023, 641, 639, 637, 634, 632, 87];[(12.771, -13.407), (9.764, -13.395), (8.908, -13.392), (8.226, -13.389), (8.226, -15.542), (8.226, -16.802), (8.226, -17.91), (12.771, -17.91), (12.771, -17.298)]
630;100;;;0;0,11;[1024, 643, 641, 1023];[(8.908, -13.224), (8.226, -13.225), (8.226, -13.389), (8.908, -13.392)]
631;100;;;0;0,54;[93, 1025, 1022, 91];[(12.771, -13.218), (9.764, -13.223), (9.764, -13.395), (12.771, -13.407)]
632;8;306;;0;7,93;[658, 823, 657, 645, 643, 1024, 1025, 93, 95];[(8.352, -11.475), (8.352, -11.768), (8.352, -11.928), (8.226, -11.928), (8.226, -13.225), (8.908, -13.224), (9.764, -13.223), (12.771, -13.218), (12.771, -11.456)]
